Gene name,CP number,CP_t,CP_exp,state
SQLE,1,0,0,initial
SQLE,2,3.64968241824857,2.0067528539275,intermediate
SQLE,3,7,-2.40788784550548,final
SLC39A14,1,0,0,initial
SLC39A14,2,3.59531603171635,-2.58412217343572,intermediate
SLC39A14,3,7,0.0955443333085353,final
GSR,1,0,0,initial
GSR,2,3.50283233023478,-7.14601639916072,intermediate
GSR,3,7,-2.45121111183233,final
TUSC3,1,0,0,initial
TUSC3,2,3.4674327985297,-3.48063166616344,intermediate
TUSC3,3,7,-0.121149486656977,final
ASAH1,1,0,0,initial
ASAH1,2,2.59096509850206,2.74497415646268,intermediate
ASAH1,3,4.72830068757086,-6.43348951473962,intermediate
ASAH1,4,7,-1.02402658426835,final
MAN2B1,1,0,0,initial
MAN2B1,2,2.48697012048012,1.46669744930966,intermediate
MAN2B1,3,4.78891279862858,-3.37422244768355,intermediate
MAN2B1,4,7,-0.920146692310785,final
DHDH,1,0,0,initial
DHDH,2,3.62121956491743,-5.92390975019113,intermediate
DHDH,3,7,3.44608867921974,final
GYS1,1,0,0,initial
GYS1,2,3.56469041242498,-2.19005670581328,intermediate
GYS1,3,7,-0.657112286476991,final
MAP4K1,N/A,N/A,N/A,N/A
ECH1,1,0,0,initial
ECH1,2,2.40265476611314,2.79472295879534,intermediate
ECH1,3,4.6916954779197,-2.36421426332035,intermediate
ECH1,4,7,-0.593679717822265,final
CKM,N/A,N/A,N/A,N/A
DOT1L,1,0,0,initial
DOT1L,2,3.56542996934225,-0.272859971947402,intermediate
DOT1L,3,7,1.22404027421793,final
SLC17A7,N/A,N/A,N/A,N/A
TRMT1,N/A,N/A,N/A,N/A
IL4I1,N/A,N/A,N/A,N/A
SLC1A6,1,0,0,initial
SLC1A6,2,7,-3.05889368905357,final
FBL,1,0,0,initial
FBL,2,3.43462433298754,-4.04833847876621,intermediate
FBL,3,7,-2.78544901924742,final
DYRK1B,1,0,0,initial
DYRK1B,2,2.646080213758,2.16064963829915,intermediate
DYRK1B,3,4.85477803079917,-4.25096846494181,intermediate
DYRK1B,4,7,-0.472068444315223,final
CLC,1,0,0,initial
CLC,2,3.68283307778014,-0.437115440702081,intermediate
CLC,3,7,6.5077946401987,final
GPI,1,0,0,initial
GPI,2,3.4674425598615,-3.99192798422356,intermediate
GPI,3,7,-1.65324504503461,final
AKT2,1,0,0,initial
AKT2,2,2.34844379292921,-0.1120302437456,intermediate
AKT2,3,4.7547622990859,-2.16182096581536,intermediate
AKT2,4,7,-0.841029455447296,final
PLD3,1,0,0,initial
PLD3,2,2.49757709396274,1.66849451814884,intermediate
PLD3,3,4.79273530301415,-2.57630585769933,intermediate
PLD3,4,7,-1.06121442648793,final
TBCB,1,0,0,initial
TBCB,2,2.35470075744204,0.0700653143505564,intermediate
TBCB,3,4.83035262973867,-3.47562985772879,intermediate
TBCB,4,7,-1.60124758430865,final
POLR2I,N/A,N/A,N/A,N/A
SLC1A5,N/A,N/A,N/A,N/A
PRKD2,1,0,0,initial
PRKD2,2,2.5061285609887,0.129443686573032,intermediate
PRKD2,3,4.90398058325554,-2.9789933438873,intermediate
PRKD2,4,7,0.070389327891398,final
PLIN3,N/A,N/A,N/A,N/A
ETFB,1,0,0,initial
ETFB,2,2.47571073180722,1.19180751199465,intermediate
ETFB,3,4.89976648539239,-5.18780199310717,intermediate
ETFB,4,7,-0.916583991812363,final
TYK2,1,0,0,initial
TYK2,2,2.47977393450713,0.64467655621287,intermediate
TYK2,3,4.88815561947949,-3.54009899551396,intermediate
TYK2,4,7,-0.518049167381689,final
SULT2A1,1,0,0,initial
SULT2A1,2,3.99051682868234,-0.414135838511977,intermediate
SULT2A1,3,7,1,final
ATP1A3,N/A,N/A,N/A,N/A
PTPRS,1,0,0,initial
PTPRS,2,2.43080246328989,0.117075163454436,intermediate
PTPRS,3,4.63878122372092,-5.88027690857712,intermediate
PTPRS,4,7,-1,final
PLA2G4C,1,0,0,initial
PLA2G4C,2,3.57649288938477,1.33931906047466,intermediate
PLA2G4C,3,7,5.59370235028532,final
HAS1,1,0,0,initial
HAS1,2,7,7.53138146051631,final
DBP,1,0,0,initial
DBP,2,2.65660444139006,2.10533445522305,intermediate
DBP,3,4.51650842049405,-0.558941046193179,intermediate
DBP,4,7,-1.43195088221519,final
BCAT2,1,0,0,initial
BCAT2,2,3.30333075581424,-4.88042248177607,intermediate
BCAT2,3,7,-2.18903382439002,final
GCDH,N/A,N/A,N/A,N/A
MAST1,N/A,N/A,N/A,N/A
JAK3,1,0,0,initial
JAK3,2,2.66660890831726,1.85768764222701,intermediate
JAK3,3,4.67863095421924,-7.830150107864,intermediate
JAK3,4,7,0.280107919192735,final
SLC5A5,N/A,N/A,N/A,N/A
PIK3R2,1,0,0,initial
PIK3R2,2,2.46060068226148,0.495020615883257,intermediate
PIK3R2,3,4.80182136628392,-3.52488176628955,intermediate
PIK3R2,4,7,-0.584962500721156,final
PDE4C,1,0,0,initial
PDE4C,2,3.76043078567752,-2.45189458003243,intermediate
PDE4C,3,7,3.52356195605701,final
ISYNA1,N/A,N/A,N/A,N/A
COPE,N/A,N/A,N/A,N/A
ATP4A,N/A,N/A,N/A,N/A
FKBP8,1,0,0,initial
FKBP8,2,2.61127851028875,1.36142158352493,intermediate
FKBP8,3,4.54387671998471,-2.40443750055965,intermediate
FKBP8,4,7,-0.813669897587312,final
CDK6,1,0,0,initial
CDK6,2,2.60246684236391,0.425895458963095,intermediate
CDK6,3,4.60727683271806,-2.34078199275971,intermediate
CDK6,4,7,-0.150350403305538,final
NAMPT,N/A,N/A,N/A,N/A
PIK3CG,N/A,N/A,N/A,N/A
PON3,1,0,0,initial
PON3,2,3.52102707419445,1.12456218321612,intermediate
PON3,3,7,-3.4594316186373,final
PON2,1,0,0,initial
PON2,2,2.4605117258247,1.1476423723655,intermediate
PON2,3,4.7016990232721,-5.07685456916097,intermediate
PON2,4,7,-2.14729096609573,final
ATP6V0A4,1,0,0,initial
ATP6V0A4,2,3.14073396934561,-4.06817649850553,intermediate
ATP6V0A4,3,7,-2.58496250072116,final
ZC3HAV1,1,0,0,initial
ZC3HAV1,2,2.50296410187923,1.18822052445458,intermediate
ZC3HAV1,3,4.77272926566775,-6.12809814799204,intermediate
ZC3HAV1,4,7,-1.06255831299599,final
OGDH,N/A,N/A,N/A,N/A
HIBADH,1,0,0,initial
HIBADH,2,2.33770002459395,0.240125501388185,intermediate
HIBADH,3,4.88483599055147,-5.06992795132706,intermediate
HIBADH,4,7,-1.30278620118719,final
FKBP14,1,0,0,initial
FKBP14,2,1.64095293285497,-3.28765673651383,intermediate
FKBP14,3,5.18113813619044,0.778456777541796,intermediate
FKBP14,4,7,-0.761434589760106,final
GARS1,1,0,0,initial
GARS1,2,2.3034702269873,-2.14560265079884,intermediate
GARS1,3,4.57015385926121,2.70094383157269,intermediate
GARS1,4,7,0.946891509763642,final
EPHB6,1,0,0,initial
EPHB6,2,2.47008034692151,6.45033480291112,intermediate
EPHB6,3,4.75496736786488,-7.32683955252424,intermediate
EPHB6,4,7,-2.57742882803575,final
CYP3A5,1,0,0,initial
CYP3A5,2,2.40843548030458,8.23733684094059,intermediate
CYP3A5,3,4.61845848396313,-7.50601933664067,intermediate
CYP3A5,4,7,-2,final
PTPRZ1,1,0,0,initial
PTPRZ1,2,2.53269592454359,3.31795741346553,intermediate
PTPRZ1,3,4.59588837481365,-5.08377199588143,intermediate
PTPRZ1,4,7,-2.38106732815749,final
HYAL4,1,0,0,initial
HYAL4,2,1.91974382749707,13.8701881534864,intermediate
HYAL4,3,4.64215339434368,-1.92295894885075,intermediate
HYAL4,4,7,3.90689059560852,final
SPAM1,N/A,N/A,N/A,N/A
IMPDH1,1,0,0,initial
IMPDH1,2,3.41594595888468,-5.20382667949026,intermediate
IMPDH1,3,7,-2.47643804394299,final
C1GALT1,N/A,N/A,N/A,N/A
PLOD3,1,0,0,initial
PLOD3,2,3.41543758277469,-3.63786724009317,intermediate
PLOD3,3,7,-0.666262602823005,final
EZH2,1,0,0,initial
EZH2,2,3.45827026971423,-2.154009503438,intermediate
EZH2,3,7,-0.258259900513447,final
BLVRA,1,0,0,initial
BLVRA,2,3.48652017119211,-2.89621843111928,intermediate
BLVRA,3,7,-2.42057568282027,final
POLD2,1,0,0,initial
POLD2,2,3.51480775096486,-2.0103879404071,intermediate
POLD2,3,7,-2.33567159605225,final
GCK,N/A,N/A,N/A,N/A
YKT6,N/A,N/A,N/A,N/A
LIMK1,N/A,N/A,N/A,N/A
SLC1A1,N/A,N/A,N/A,N/A
NMRK1,1,0,0,initial
NMRK1,2,2.42941229461787,2.63326401582432,intermediate
NMRK1,3,4.67541969037976,-5.35187434191307,intermediate
NMRK1,4,7,-1.30061186365027,final
TGFBR1,N/A,N/A,N/A,N/A
PTGR1,N/A,N/A,N/A,N/A
DNM1,N/A,N/A,N/A,N/A
CA9,1,0,0,initial
CA9,2,3.19599653447457,-8.71322437247992,intermediate
CA9,3,7,-5.8073549220576,final
TYRP1,1,0,0,initial
TYRP1,2,2.35184411377715,1.77224541938655,intermediate
TYRP1,3,4.76443928007055,-2.94185655271155,intermediate
TYRP1,4,7,1.31961020170023,final
PIP5K1B,N/A,N/A,N/A,N/A
PTGDS,N/A,N/A,N/A,N/A
UBE2R2,1,0,0,initial
UBE2R2,2,7,2.59721239712833,final
PHYH,1,0,0,initial
PHYH,2,2.34951384522108,-0.0152965711633883,intermediate
PHYH,3,4.77302065342965,-4.58149114621501,intermediate
PHYH,4,7,-1.31577586790577,final
CUBN,1,0,0,initial
CUBN,2,2.42446677697811,3.76023811916142,intermediate
CUBN,3,4.89253694923842,-4.95350069093927,intermediate
CUBN,4,7,2,final
MAPK8,1,0,0,initial
MAPK8,2,3.5588553972725,-1.26664598967835,intermediate
MAPK8,3,7,1.54820395071104,final
PPP3CB,1,0,0,initial
PPP3CB,2,3.65795961707706,-2.36784471655372,intermediate
PPP3CB,3,7,0.170318803830697,final
BMPR1A,1,0,0,initial
BMPR1A,2,2.43687893579614,0.89607940859572,intermediate
BMPR1A,3,5.12130187329899,-2.90015004072737,intermediate
BMPR1A,4,7,-0.454195875249956,final
MINPP1,N/A,N/A,N/A,N/A
LIPA,1,0,0,initial
LIPA,2,2.49122810363071,2.23389023647319,intermediate
LIPA,3,4.58601104422864,-7.402222362615,intermediate
LIPA,4,7,-2.59367140906604,final
SFXN3,1,0,0,initial
SFXN3,2,2.59824845362068,2.48978004635259,intermediate
SFXN3,3,4.58545122324397,-3.86086506630296,intermediate
SFXN3,4,7,-0.535448545679579,final
TNKS2,1,0,0,initial
TNKS2,2,3.70305376971561,-0.539118524542112,intermediate
TNKS2,3,7,1.40995885924108,final
LHPP,1,0,0,initial
LHPP,2,7,-1.93288580414146,final
MTPAP,1,0,0,initial
MTPAP,2,3.38179120943415,-2.63656773927126,intermediate
MTPAP,3,7,-0.664004792977088,final
NEURL1,1,0,0,initial
NEURL1,2,2.3517557565834,0.975026152197746,intermediate
NEURL1,3,5.18510212289256,-3.16151959495675,intermediate
NEURL1,4,7,1.08746284125034,final
MAP3K8,1,0,0,initial
MAP3K8,2,7,3.69037670332962,final
UBE2S,1,0,0,initial
UBE2S,2,2.00788161072212,-6.12022257954583,intermediate
UBE2S,3,4.77303881952766,-1.28380976880331,intermediate
UBE2S,4,7,-1.74250377770764,final
PPIF,1,0,0,initial
PPIF,2,7,4.79212749873112,final
CYP2C18,N/A,N/A,N/A,N/A
ASPA,1,0,0,initial
ASPA,2,2.45094639308794,0.793255072837881,intermediate
ASPA,3,4.93391808120291,-2.84710211618494,intermediate
ASPA,4,7,2.4964258261195,final
PNPO,1,0,0,initial
PNPO,2,3.56438664533951,-4.16326348868707,intermediate
PNPO,3,7,-2.91475271338149,final
CBX1,1,0,0,initial
CBX1,2,3.32202012392087,-1.88442114047592,intermediate
CBX1,3,7,-1.38178068335054,final
GALK1,1,0,0,initial
GALK1,2,2.46930062720562,1.26905756109603,intermediate
GALK1,3,4.66848628078454,-4.32847232300763,intermediate
GALK1,4,7,-1.51306958223937,final
ENO3,N/A,N/A,N/A,N/A
RNF167,N/A,N/A,N/A,N/A
SLC25A11,N/A,N/A,N/A,N/A
NUP88,1,0,0,initial
NUP88,2,2.3128430685191,-0.059666297044026,intermediate
NUP88,3,4.91077149623832,-2.58163724655412,intermediate
NUP88,4,7,-0.786201805607508,final
SLC6A4,N/A,N/A,N/A,N/A
FTSJ3,N/A,N/A,N/A,N/A
ALDH3A1,1,0,0,initial
ALDH3A1,2,2.38435672229281,5.50256933864287,intermediate
ALDH3A1,3,4.57441110172019,-9.75091254559464,intermediate
ALDH3A1,4,7,-2.25873426840017,final
KAT2A,1,0,0,initial
KAT2A,2,2.48903191500797,0.736680907513648,intermediate
KAT2A,3,4.7857756464531,-4.78953418443072,intermediate
KAT2A,4,7,-1.38529015588479,final
NAGLU,1,0,0,initial
NAGLU,2,3.52265847539763,-1.93571336659467,intermediate
NAGLU,3,7,-1.19744606420622,final
HSD17B1,N/A,N/A,N/A,N/A
EZH1,N/A,N/A,N/A,N/A
DLX4,1,0,0,initial
DLX4,2,2.58719251802533,2.6603716309366,intermediate
DLX4,3,4.71348383131155,-2.29071975996147,intermediate
DLX4,4,7,-2,final
ALOX12,1,0,0,initial
ALOX12,2,2.28021599407524,2.89405815607571,intermediate
ALOX12,3,4.76457988205397,-0.541441650157621,intermediate
ALOX12,4,7,3.12101540096137,final
ABCC3,N/A,N/A,N/A,N/A
SLC16A6,1,0,0,initial
SLC16A6,2,2.39058836992188,-0.365905451245084,intermediate
SLC16A6,3,4.88234933796512,-5.58184626843715,intermediate
SLC16A6,4,7,0.297836288376453,final
PRKAR1A,1,0,0,initial
PRKAR1A,2,3.5004040505262,-1.56595679823723,intermediate
PRKAR1A,3,7,-1.12626071391472,final
MAP2K6,1,0,0,initial
MAP2K6,2,3.42134075361254,-9.1483444362749,intermediate
MAP2K6,3,7,-3.75488750216347,final
NAT9,N/A,N/A,N/A,N/A
ALDOC,1,0,0,initial
ALDOC,2,2.492945483535,4.63834946910662,intermediate
ALDOC,3,4.57601401961532,-2.87174206477644,intermediate
ALDOC,4,7,-1.41734765996604,final
USP46,1,0,0,initial
USP46,2,2.6163818173357,2.80713097538393,intermediate
USP46,3,4.4196170741894,-2.2966273067334,intermediate
USP46,4,7,-0.129524991905569,final
SULT1E1,1,0,0,initial
SULT1E1,2,3.5142105045914,1.91674654543279,intermediate
SULT1E1,3,7,-3.48784003382305,final
MANBA,1,0,0,initial
MANBA,2,2.43954243089962,3.57080567128567,intermediate
MANBA,3,4.49251364559254,-6.8547855617766,intermediate
MANBA,4,7,-1.39854937649027,final
UBE2D3,1,0,0,initial
UBE2D3,2,3.59160854963814,-0.00581298820633477,intermediate
UBE2D3,3,7,1.65007103801927,final
MAPK10,1,0,0,initial
MAPK10,2,2.52948620761006,2.22931716563045,intermediate
MAPK10,3,4.4898853916673,-6.92676212218089,intermediate
MAPK10,4,7,-1.28010791919274,final
NDUFC1,1,0,0,initial
NDUFC1,2,2.24302732186137,-0.372058326554578,intermediate
NDUFC1,3,4.83174277836588,-2.83755882330719,intermediate
NDUFC1,4,7,-1.10932499043834,final
UCP1,N/A,N/A,N/A,N/A
INPP4B,N/A,N/A,N/A,N/A
AADAT,1,0,0,initial
AADAT,2,3.44855647293586,-5.52178532163282,intermediate
AADAT,3,7,-1.44057259138598,final
GALNT7,1,0,0,initial
GALNT7,2,3.49396945146376,-3.91259647538027,intermediate
GALNT7,3,7,-0.950611973037837,final
SOD3,1,0,0,initial
SOD3,2,1.89117963649471,7.38802161629232,intermediate
SOD3,3,5.03797007432521,-5.98345845388322,intermediate
SOD3,4,7,2.58496250072116,final
SLC2A9,1,0,0,initial
SLC2A9,2,3.34308214050227,-4.51784112479523,intermediate
SLC2A9,3,7,-1.78947743132735,final
NSD2,1,0,0,initial
NSD2,2,3.18215761056648,-4.88470725305841,intermediate
NSD2,3,7,-2.2947351319968,final
BST1,N/A,N/A,N/A,N/A
UGDH,1,0,0,initial
UGDH,2,3.4843784120871,-3.36086200471312,intermediate
UGDH,3,7,-1.23364156246941,final
HTATIP2,1,0,0,initial
HTATIP2,2,2.52711399590068,2.94530613320443,intermediate
HTATIP2,3,4.70575048543036,-3.22854864505309,intermediate
HTATIP2,4,7,-0.380648773733924,final
CTSC,1,0,0,initial
CTSC,2,3.40889008555308,-4.71206276543201,intermediate
CTSC,3,7,-3.04606178228936,final
SC5D,1,0,0,initial
SC5D,2,2.43705950524312,4.55251236898605,intermediate
SC5D,3,4.57762131504091,-3.23409024124303,intermediate
SC5D,4,7,-0.965689345084382,final
B3GAT1,1,0,0,initial
B3GAT1,2,2.1450966047011,0.114605193336269,intermediate
B3GAT1,3,4.5038360830819,4.39802651213971,intermediate
B3GAT1,4,7,2.58496250072116,final
SIAE,1,0,0,initial
SIAE,2,3.51062476420047,-3.56128460200696,intermediate
SIAE,3,7,-3.55254102302878,final
ST3GAL4,1,0,0,initial
ST3GAL4,2,3.60854077923891,-3.86551149937367,intermediate
ST3GAL4,3,7,-0.0298156544355615,final
CPT1A,1,0,0,initial
CPT1A,2,2.44633862035013,-0.366081980484121,intermediate
CPT1A,3,4.83340577577481,-5.29663554943139,intermediate
CPT1A,4,7,1.22383295569566,final
FOLR1,1,0,0,initial
FOLR1,2,2.04910969063977,-0.484042949876111,intermediate
FOLR1,3,5.47355521900764,-2.72450144701287,intermediate
FOLR1,4,7,0.584962500721156,final
FOLR3,1,0,0,initial
FOLR3,2,2.45551195727678,-2.09600411682842,intermediate
FOLR3,3,4.81148126953215,3.30084047394727,intermediate
FOLR3,4,7,1.53743413063857,final
APOA5,N/A,N/A,N/A,N/A
GALNT18,N/A,N/A,N/A,N/A
CBL,1,0,0,initial
CBL,2,3.67954455444309,-0.760556044156282,intermediate
CBL,3,7,1.02895137369613,final
PDHX,1,0,0,initial
PDHX,2,2.55733741069373,-0.556759613894713,intermediate
PDHX,3,4.55655671045046,-1.65453159635355,intermediate
PDHX,4,7,-0.0622553737706775,final
SLC1A2,1,0,0,initial
SLC1A2,2,1.66770192617305,10.3178397674902,intermediate
SLC1A2,3,4.6320897785513,-2.47230015033689,intermediate
SLC1A2,4,7,2.4594316186373,final
SLC15A3,1,0,0,initial
SLC15A3,2,2.57661277112886,1.61260527129473,intermediate
SLC15A3,3,4.69283155705743,-6.4713608395577,intermediate
SLC15A3,4,7,-0.807354922057604,final
PTPMT1,N/A,N/A,N/A,N/A
NAA40,1,0,0,initial
NAA40,2,3.69020533726525,-5.96297678361029,intermediate
NAA40,3,7,-0.879923548008249,final
SLC22A18,1,0,0,initial
SLC22A18,2,2.40745450180001,1.2308044738864,intermediate
SLC22A18,3,4.7057170649279,-4.04170777420798,intermediate
SLC22A18,4,7,-1.68326457433296,final
NUP98,1,0,0,initial
NUP98,2,3.25178645047039,-1.86637264524126,intermediate
NUP98,3,7,-0.0737752835529639,final
NDUFS8,N/A,N/A,N/A,N/A
TCIRG1,1,0,0,initial
TCIRG1,2,3.57498890029342,-3.54097218211868,intermediate
TCIRG1,3,7,-1.20053298737271,final
CHKA,1,0,0,initial
CHKA,2,3.72997103969233,-1.95274699305933,intermediate
CHKA,3,7,0.624490864907794,final
PTPN5,1,0,0,initial
PTPN5,2,3.69921922162644,-1.9157733615235,intermediate
PTPN5,3,7,4.97727992349992,final
COQ5,1,0,0,initial
COQ5,2,2.45638508525699,0.831774064082188,intermediate
COQ5,3,4.76689487528614,-4.16330308390975,intermediate
COQ5,4,7,-1.47433049501664,final
DAO,N/A,N/A,N/A,N/A
MVK,1,0,0,initial
MVK,2,3.5743447014082,0.633818434446516,intermediate
MVK,3,7,-2.97061619321891,final
CAMKK2,1,0,0,initial
CAMKK2,2,2.38167746580355,-0.364765140570251,intermediate
CAMKK2,3,4.80136533846454,-4.20942284516173,intermediate
CAMKK2,4,7,-1.12949223963272,final
ATP5F1B,1,0,0,initial
ATP5F1B,2,3.34523911727201,-1.94289118394769,intermediate
ATP5F1B,3,7,-1.17663756463212,final
PTGES3,N/A,N/A,N/A,N/A
CYP27B1,N/A,N/A,N/A,N/A
ACSS3,N/A,N/A,N/A,N/A
TNS2,1,0,0,initial
TNS2,2,2.65542925243358,1.17438872859621,intermediate
TNS2,3,4.72812465544208,-3.81106298322229,intermediate
TNS2,4,7,-0.108934371553164,final
LTA4H,1,0,0,initial
LTA4H,2,3.50027090102223,-2.13208496644324,intermediate
LTA4H,3,7,-1.45037206707656,final
SLC6A12,N/A,N/A,N/A,N/A
PRMT8,N/A,N/A,N/A,N/A
PARP11,1,0,0,initial
PARP11,2,3.64993297246188,-3.08152579079482,intermediate
PARP11,3,7,-0.84799690655495,final
VPS29,N/A,N/A,N/A,N/A
MANSC1,N/A,N/A,N/A,N/A
DUSP16,N/A,N/A,N/A,N/A
ACAD10,1,0,0,initial
ACAD10,2,2.41500571966902,0.21177262245115,intermediate
ACAD10,3,4.87920033881819,-5.59481368283186,intermediate
ACAD10,4,7,-0.923501862525956,final
ALDH2,1,0,0,initial
ALDH2,2,3.54655298856721,0.932718314896751,intermediate
ALDH2,3,7,-4.97452931248388,final
ART4,1,0,0,initial
ART4,2,2.61377197167861,-0.0625753119300525,intermediate
ART4,3,4.79278833826047,-3.10672126502076,intermediate
ART4,4,7,0.415037499278844,final
RFC5,1,0,0,initial
RFC5,2,3.44777406418983,-5.19683948644677,intermediate
RFC5,3,7,-2.49068255262174,final
NUP107,1,0,0,initial
NUP107,2,3.36791154466132,-4.71293343310724,intermediate
NUP107,3,7,-1.79296491720332,final
GAPDH,1,0,0,initial
GAPDH,2,3.40803744094286,-4.28329744465766,intermediate
GAPDH,3,7,-2.80116429603842,final
NOP2,1,0,0,initial
NOP2,2,1.78920140424334,-3.38223474742674,intermediate
NOP2,3,4.60648267997184,-0.182030324356069,intermediate
NOP2,4,7,-0.153805336079035,final
CHPT1,1,0,0,initial
CHPT1,2,3.53095231150174,-3.13758254502291,intermediate
CHPT1,3,7,-1.16474476233663,final
USP5,N/A,N/A,N/A,N/A
TPI1,1,0,0,initial
TPI1,2,2.04404204456958,-2.33237325886035,intermediate
TPI1,3,4.71964214719871,-2.13428878113378,intermediate
TPI1,4,7,-1.17597096620477,final
GNPTAB,1,0,0,initial
GNPTAB,2,3.52792733720629,-3.2575669423733,intermediate
GNPTAB,3,7,-1.08326782821392,final
ENO2,N/A,N/A,N/A,N/A
PTPN6,1,0,0,initial
PTPN6,2,3.63733611146073,-3.90230733233347,intermediate
PTPN6,3,7,-1.76339371944385,final
LPCAT3,1,0,0,initial
LPCAT3,2,3.50151604204658,-3.31915807977939,intermediate
LPCAT3,3,7,-1.64244799538192,final
NT5DC3,N/A,N/A,N/A,N/A
GYS2,N/A,N/A,N/A,N/A
LDHB,1,0,0,initial
LDHB,2,3.41003713779603,-4.50217363990727,intermediate
LDHB,3,7,-3.19885286452982,final
ST8SIA1,1,0,0,initial
ST8SIA1,2,3.73173791791771,-3.41693352178304,intermediate
ST8SIA1,3,7,1.92599941855622,final
AICDA,1,0,0,initial
AICDA,2,1.4390731075663,-3.99978495847925,intermediate
AICDA,3,4.71863499605881,-1.13963519404773,intermediate
AICDA,4,7,-2,final
COX6A1,N/A,N/A,N/A,N/A
FRK,1,0,0,initial
FRK,2,2.49614269001514,0.665179955133506,intermediate
FRK,3,4.773105869434,-11.0309084049181,intermediate
FRK,4,7,-1.02553509210714,final
DSE,1,0,0,initial
DSE,2,3.37575912981581,-2.37661538002836,intermediate
DSE,3,7,-0.956019215028692,final
MAK,N/A,N/A,N/A,N/A
GCNT2,1,0,0,initial
GCNT2,2,2.57236495982817,0.320694694470047,intermediate
GCNT2,3,4.64993574688273,-5.2940152275215,intermediate
GCNT2,4,7,0.467126010427298,final
RNGTT,N/A,N/A,N/A,N/A
MAN1A1,1,0,0,initial
MAN1A1,2,3.37573995146917,-3.42325864406163,intermediate
MAN1A1,3,7,-1.80185893430275,final
UST,1,0,0,initial
UST,2,2.45974168085125,-0.286581311005977,intermediate
UST,3,4.43231412667766,-2.51351267944287,intermediate
UST,4,7,-1.01224359575475,final
SLC26A8,N/A,N/A,N/A,N/A
MAPK14,N/A,N/A,N/A,N/A
ENSG00000112096,1,0,0,initial
ENSG00000112096,2,2.29842987034298,-0.357917976591591,intermediate
ENSG00000112096,3,5.02753372841173,-3.80276873335075,intermediate
ENSG00000112096,4,7,-0.111386931650549,final
RNF8,1,0,0,initial
RNF8,2,2.32505012343491,0.0510130530657394,intermediate
RNF8,3,4.84563576208023,-3.8316901553374,intermediate
RNF8,4,7,-1.31162717419732,final
CILK1,1,0,0,initial
CILK1,2,2.50306538795281,1.86372080524016,intermediate
CILK1,3,4.83565536155442,-6.9663669984744,intermediate
CILK1,4,7,-0.593374740537356,final
PTP4A1,1,0,0,initial
PTP4A1,2,3.62669130704631,-0.841175126268994,intermediate
PTP4A1,3,7,3.71779361492327,final
GPLD1,1,0,0,initial
GPLD1,2,2.56063683339924,9.15180279576494,intermediate
GPLD1,3,4.54885073380233,-6.44471802815797,intermediate
GPLD1,4,7,-0.954196310386875,final
ALDH5A1,1,0,0,initial
ALDH5A1,2,2.44557349367356,5.29866297412821,intermediate
ALDH5A1,3,4.59675595349105,-4.92268394342255,intermediate
ALDH5A1,4,7,-1.63471553591826,final
VNN1,1,0,0,initial
VNN1,2,2.25310207932902,-0.212315658040312,intermediate
VNN1,3,5.06895858531274,-7.62642029221454,intermediate
VNN1,4,7,4.32192809488736,final
ACOT13,N/A,N/A,N/A,N/A
B3GAT2,N/A,N/A,N/A,N/A
EYA4,1,0,0,initial
EYA4,2,3.33214229463141,-2.55889394698895,intermediate
EYA4,3,7,-2,final
FIG4,1,0,0,initial
FIG4,2,2.57435286579233,0.742947699914829,intermediate
FIG4,3,4.77923018655755,-1.93702815800436,intermediate
FIG4,4,7,-0.883712962159761,final
SLC16A10,1,0,0,initial
SLC16A10,2,2.25109470181617,14.2236567250081,intermediate
SLC16A10,3,4.43182838780285,-6.91095872066219,intermediate
SLC16A10,4,7,0.932885804141463,final
EPM2A,N/A,N/A,N/A,N/A
SLC39A7,N/A,N/A,N/A,N/A
SLC22A2,N/A,N/A,N/A,N/A
PDE10A,1,0,0,initial
PDE10A,2,2.15258290574771,3.59059314098575,intermediate
PDE10A,3,4.97323863667528,-3.43742615720453,intermediate
PDE10A,4,7,3.32192809488736,final
PTK7,1,0,0,initial
PTK7,2,3.5035658012497,-3.34551384251238,intermediate
PTK7,3,7,-2.31791503238074,final
DUSP22,N/A,N/A,N/A,N/A
COX7A2,N/A,N/A,N/A,N/A
GMDS,1,0,0,initial
GMDS,2,1.45467111137446,-4.06981723226726,intermediate
GMDS,3,4.74828693798889,-0.548373140436175,intermediate
GMDS,4,7,-0.667424660913129,final
TTK,1,0,0,initial
TTK,2,3.49259363639037,-6.94034453719327,intermediate
TTK,3,7,-5.0423749517218,final
SLC29A1,N/A,N/A,N/A,N/A
NUDT12,1,0,0,initial
NUDT12,2,2.60067576634458,2.24639833617794,intermediate
NUDT12,3,4.7120882105653,-5.25165820581808,intermediate
NUDT12,4,7,-1.57701374760567,final
TENT4A,1,0,0,initial
TENT4A,2,3.53252912423601,-1.59478348531934,intermediate
TENT4A,3,7,-0.211504105193712,final
HMGCS1,1,0,0,initial
HMGCS1,2,2.42986288231607,2.46345429037852,intermediate
HMGCS1,3,4.50403672183531,-1.0931280565297,intermediate
HMGCS1,4,7,-0.874780121770517,final
NME5,N/A,N/A,N/A,N/A
NNT,1,0,0,initial
NNT,2,3.50923249612764,-4.30425655998742,intermediate
NNT,3,7,-2.35845397091248,final
SLC4A9,1,0,0,initial
SLC4A9,2,3.44262802537254,-5.63759711291782,intermediate
SLC4A9,3,7,1.48542682717024,final
