ID_REF,SYMBOL,cluster,UT_1,UT_3,T0.5h,T1h,T2h_1,T2h_2,T2h_3,T3h,T4h,T6h,T8h,T10h
7925611,TFB2M,DEG,0.0566913740000015,-0.0566913739999997,0.00920283100000141,-0.00907044699999915,0.295792352000001,0.336690672000001,0.235722202000002,0.551211042,0.653305892000001,0.563904442,0.499847472000001,0.484281992000001
7926531,ARL5B,DEG,0.0635191450000008,-0.063519144999999,-0.0730025649999995,-0.108802355,0.147582025,0.199820015,0.125081985,0.343495465,0.406820675000001,0.640565905000001,0.741413275000001,0.788411645
7927936,DDX21,DEG,0.00694981000000006,-0.00694981000000006,-0.0598843700000007,-0.20957922,0.0901585699999998,-0.0335568899999998,0.0347945299999992,0.314953129999999,0.36080615,0.38811731,0.524582499999999,0.4448376
7928551,RPS24,SRG,-0.22394924,0.22394924,-0.0100133299999996,-0.17128767,-0.00924496000000019,0.0307437799999999,0.0335648299999995,0.18414613,0.358799529999999,0.251010539999999,0.24950877,0.459913520000001
7933872,EGR2,IEG,-0.172200373499999,0.172200373500001,0.926133628500001,2.2702463805,2.8250227005,2.8308183505,2.6917695405,3.0008664605,3.0679612605,3.2500072705,3.4565282405,3.5311357105
7936856,CHST15,SRG,-0.0351200555000002,0.0351200555000002,-0.105009177499999,-0.142596208500001,-0.190577229500001,-0.199967518499999,-0.1544448025,0.1100186215,0.0984421184999995,0.432990160500001,0.5780757955,0.7770493425
7939341,CD44,SRG,0.0251560155000004,-0.0251560155000004,0.1572025385,0.1591960845,0.2418480365,0.3177373785,0.332986178500001,0.2443976505,0.5494649165,0.808373106499999,1.0731208565,0.9918624565
7941460,DRAP1,SRG,-0.484895965,0.484895965,-0.228642365000001,-0.295352945000001,-0.208868345000001,-0.300049405000001,0.187465574999999,-0.354915425,-0.455955615000001,-0.0846333450000003,0.0872461250000001,-0.0286372450000005
7941694,RBM14,IEG,-0.257123479999999,0.257123480000001,0.224835080000002,0.228455750000002,0.266657110000001,0.334192030000001,0.352380370000001,0.383623630000001,0.301374070000001,0.403134960000001,0.370733220000002,0.426073280000001
7945781,PHLDA2,SRG,-0.0498523915,0.0498523915,0.015064516499999,0.346642044499999,0.3105204445,0.369701852499999,0.381146919499999,0.409145351499999,0.482669054499999,0.774832015499999,0.801289535499999,1.1410611855
7946292,CYB5R2,SRG,-0.0374667019999997,0.0374667020000006,-0.0148314739999993,-0.237135771999999,0.131882126000001,0.137687421000001,0.292044756000001,0.472266877000001,0.786421284000001,1.36011116,1.64021404,1.813514734
7947649,CHRM4,SRG,-0.187643625,0.187643625,0.0332389989999999,0.237429661,0.0280618449999999,0.113751328999999,-0.017088901000001,0.322360457,0.442494434,0.592708525999999,0.629491362,0.742261896
7948839,NXF1,ILG,-0.0656119999999998,0.0656119999999998,-0.07254337,-0.0106705700000003,0.0747304800000013,0.052078830000001,0.10820706,0.27689522,0.23183463,0.40579056,0.43722395,0.41016188
7949532,FOSL1,ILG,-0.0304747734999999,0.0304747734999999,0.0657952485000006,0.347022329500001,0.509014634500002,0.730338560500002,0.651084115500002,0.6488707065,0.777114283500001,0.865204627500001,0.984690347500001,1.0168746475
7954090,EMP1,SRG,0.00643980749999962,-0.00643980749999962,0.0267172674999996,0.0832261904999996,0.2683606155,0.1766338265,0.0201620204999999,0.8111832895,1.3217703545,1.9703445165,2.5162680435,2.1777748135
7955589,NR4A1,ILG,-0.0617280569999998,0.0617280569999998,0.141107947,0.721283352,1.015168415,1.007320355,1.084018195,1.319042045,1.439330295,1.874429205,2.279691435,2.536764045
7956287,NAB2,SRG,-0.0536425479999991,0.0536425480000009,-0.113317945,0.139360456,0.382661945000001,0.539708522,0.380837667,0.741177364,0.860374416000001,1.008392804,0.843780558000001,1.008797531
7960134,ZNF26,DEG,0.0778095580000002,-0.0778095580000002,-0.166407432,-0.0873145809999993,0.184744116000001,0.00929278100000097,-0.00857792599999918,0.52489682,0.709176257000001,0.589496804000001,0.864103364,0.793003519000001
7963567,KRT8,DEG,-0.140983425000002,0.140983425,0.316082235,0.264374044999999,0.381524744999998,0.362505064999999,0.246502484999999,0.335576215,0.494679334999999,1.018997275,1.196148335,1.419349365
7965335,DUSP6,ILG,-0.010738173,0.010738173,0.487287974,0.842989873,0.896455601,0.934787431999999,1.087844975,1.011935516,1.123848951,1.255719586,1.346639731,1.552339788
7970810,SLC7A1,SRG,0.151918525000001,-0.151918524999999,-0.262783704999999,-0.217153244999999,-0.0559528449999984,-0.0396963849999992,0.0639124049999999,0.276897275000001,0.379931445,0.442407585000002,0.561056135000001,0.578406575000001
7972217,SPRY2,DEG,0.041386769999999,-0.0413867700000008,0.31935777,0.15437616,0.510334129999999,0.641244729999999,0.48545979,0.861685769999999,0.97119908,1.05120205,1.08597953,0.986131429999999
7972713,EFNB2,DEG,0.102943124499999,-0.102943124499999,-0.1637507315,-0.2309896995,0.140030685500001,0.0907983085000001,0.1356251125,0.472703898500001,0.6140934885,0.836764738499999,0.7281665185,0.5952869485
7973067,PNP,ILG,-0.17586208,0.17586208,-0.022165059999999,0.0459271500000007,0.15248953,0.101172250000001,-0.0247618499999991,0.0878432900000004,0.16311634,0.37171459,0.363426540000001,0.32178442
7975779,FOS,IEG,0.1100628895,-0.1100628895,1.7467890975,2.8762984275,2.3619231575,2.4019423975,2.4561892875,2.6176777575,2.5413367575,2.4721901975,2.5492661975,2.5343738775
7979108,TRIM9,SRG,0.0679095580000002,-0.0679095580000002,-0.11288002,-0.0937635070000002,0.0966274850000008,0.0813279970000007,-0.00143393399999958,0.450251324,0.610413812000001,0.670010608,0.732095532000001,0.679747973
7979269,GCH1,SRG,-0.0533783440000004,0.0533783440000004,-0.047726475000001,-0.0483826720000007,0.0722836489999992,0.127296185999999,0.0327457349999989,0.336642501,0.447110957,0.539455482999999,0.667864676999999,0.682246157
7982597,THBS1,SRG,0.0500463305000007,-0.0500463304999998,0.0181998975000006,0.1637739905,0.324715576500001,0.4430981435,0.577367299500001,0.7628036475,1.0087194775,0.9200693925,0.8566300365,0.774869559500001
7982868,CHAC1,SRG,0.194649526499999,-0.194649526500001,-0.2489317435,-0.600292684499999,-0.5858075205,-0.3893731185,-0.7398820235,-0.104021381500001,0.149781046499999,0.792316016499999,0.627913206500001,0.7157275865
7986350,ARRDC4,DEG,-0.0777446425000008,0.077744642499999,0.445737288499998,0.603178991499998,1.4954033755,1.5420938155,1.4845835755,1.8515632655,2.0275872455,2.2758490555,2.0800439355,1.8897767555
7989069,PYGO1,SRG,0.0715759889999994,-0.0715759889999994,-0.198882518,-0.182307476,-0.0449292159999999,-0.0890241310000004,-0.0422646590000006,0.566063413,0.667037773000001,0.738803503,0.732192163000001,0.707237763
7992789,TNFRSF12A,DEG,-0.262890673999999,0.262890673999999,0.202950334000001,0.471790184,1.060826394,1.257406784,1.167750964,1.777396434,2.164391194,2.594049424,2.553811564,2.632208844
7993148,PMM2,DEG,0.133865219500001,-0.133865219499999,-0.0029841674999993,-0.0180655234999989,0.378927489500001,0.433892544500001,0.339218411500001,0.7375996995,0.675240049500001,0.766076983500001,0.653495601500001,0.590571008500001
8000738,KCTD13,SRG,0.0604500699999999,-0.0604500699999999,-0.109309230000001,-0.10790085,-0.0214486700000016,0.06350737,-0.0783455200000009,0.0270439899999992,0.154717549999999,0.453959579999999,0.56286388,0.70788368
8002660,TXNL4B,DEG,-0.13600883,0.13600883,0.0772134799999993,-0.35052832,-0.12084567,-0.251477599999999,-0.28333866,0.0535840600000004,0.17792073,0.43897632,0.441469789999999,0.605030559999999
8002987,CMC2,ILG,-0.1300235,0.1300235,0.19553666,0.172691560000001,0.307081739999999,0.270179069999999,0.10218463,0.214606059999999,0.391287349999999,0.562176239999999,0.62518339,0.5529075
8003298,SLC7A5,SRG,0.0102247900000005,-0.0102247900000005,0.0426308599999992,0.0935708999999996,0.14036449,0.11177861,0.215666479999999,0.20695967,0.276592559999999,0.4269669,0.573231249999999,0.572255569999999
8003611,FAM57A,DEG,0.031028384999999,-0.0310283850000008,-0.0130946450000007,0.0689973749999986,0.285487304999998,0.352410584999999,0.308649184999998,0.748229534999998,0.875797205,0.794107734999999,0.797029064999998,0.880694134999999
8004671,KDM6B,DEG,-0.0328943324999997,0.0328943325000015,-0.2752482175,-0.257241991499999,-0.0664059934999983,-0.0165636604999992,0.00437595050000184,0.3354026435,0.5299821505,0.779368760500001,0.988691360500001,0.956845190500001
